activation,bn_position,model_num,neuron_idx,correlation
Tanh,before_bn,15,47,-0.6634
Tanh,before_bn,15,48,-0.0951
Tanh,before_bn,15,49,-0.3586
Tanh,before_bn,15,50,-0.3088
Tanh,before_bn,15,51,-0.3191
Tanh,before_bn,15,52,0.2258
Tanh,before_bn,15,53,-0.2764
Tanh,before_bn,15,54,0.4023
Tanh,before_bn,15,55,0.129
Tanh,before_bn,15,56,0.2305
Tanh,before_bn,15,57,-0.3323
Tanh,before_bn,15,58,-0.3404
Tanh,before_bn,15,59,0.399
Tanh,before_bn,15,60,0.4676
Tanh,before_bn,15,61,0.43
Tanh,before_bn,15,62,0.4221
Tanh,before_bn,15,63,0.3138
Tanh,before_bn,16,0,0.0
Tanh,before_bn,16,1,0.0
Tanh,before_bn,16,2,0.0
Tanh,before_bn,16,3,0.0
Tanh,before_bn,16,4,0.0
Tanh,before_bn,16,5,0.0
Tanh,before_bn,16,6,0.0
Tanh,before_bn,16,7,0.0
Tanh,before_bn,16,8,0.0
Tanh,before_bn,16,9,0.0
Tanh,before_bn,16,10,0.0
Tanh,before_bn,16,11,0.0
Tanh,before_bn,16,12,0.0
Tanh,before_bn,16,13,0.0
Tanh,before_bn,16,14,0.0
Tanh,before_bn,16,15,0.0
Tanh,before_bn,16,16,0.0
Tanh,before_bn,16,17,0.0
Tanh,before_bn,16,18,0.0
Tanh,before_bn,16,19,0.0
Tanh,before_bn,16,20,0.0
Tanh,before_bn,16,21,0.0
Tanh,before_bn,16,22,0.0
Tanh,before_bn,16,23,0.0
Tanh,before_bn,16,24,0.0
Tanh,before_bn,16,25,0.0
Tanh,before_bn,16,26,0.0
Tanh,before_bn,16,27,0.0
Tanh,before_bn,16,28,0.0
Tanh,before_bn,16,29,0.0
Tanh,before_bn,16,30,0.0
Tanh,before_bn,16,31,0.0
Tanh,before_bn,16,32,0.0
Tanh,before_bn,16,33,0.0
Tanh,before_bn,16,34,0.0
Tanh,before_bn,16,35,0.0
Tanh,before_bn,16,36,0.0
Tanh,before_bn,16,37,0.0
Tanh,before_bn,16,38,0.0
Tanh,before_bn,16,39,0.0
Tanh,before_bn,16,40,0.0
Tanh,before_bn,16,41,0.0
Tanh,before_bn,16,42,0.0
Tanh,before_bn,16,43,0.0
Tanh,before_bn,16,44,0.0
Tanh,before_bn,16,45,0.0
Tanh,before_bn,16,46,0.0
Tanh,before_bn,16,47,0.0
Tanh,before_bn,16,48,0.0
Tanh,before_bn,16,49,0.0
Tanh,before_bn,16,50,0.0
Tanh,before_bn,16,51,0.0
Tanh,before_bn,16,52,0.0
Tanh,before_bn,16,53,0.0
Tanh,before_bn,16,54,0.0
Tanh,before_bn,16,55,0.0
Tanh,before_bn,16,56,0.0
Tanh,before_bn,16,57,0.0
Tanh,before_bn,16,58,0.0
Tanh,before_bn,16,59,0.0
Tanh,before_bn,16,60,0.0
Tanh,before_bn,16,61,0.0
Tanh,before_bn,16,62,0.0
Tanh,before_bn,16,63,0.0
Tanh,before_bn,17,0,0.5722
Tanh,before_bn,17,1,-0.6058
Tanh,before_bn,17,2,0.4364
Tanh,before_bn,17,3,0.315
Tanh,before_bn,17,4,0.3128
Tanh,before_bn,17,5,-0.4032
Tanh,before_bn,17,6,0.2619
Tanh,before_bn,17,7,-0.3768
Tanh,before_bn,17,8,0.4131
Tanh,before_bn,17,9,0.1881
Tanh,before_bn,17,10,0.4185
Tanh,before_bn,17,11,0.1835
Tanh,before_bn,17,12,0.3656
Tanh,before_bn,17,13,0.2433
Tanh,before_bn,17,14,0.0953
Tanh,before_bn,17,15,0.2716
Tanh,before_bn,17,16,0.259
Tanh,before_bn,17,17,0.0776
Tanh,before_bn,17,18,-0.3321
Tanh,before_bn,17,19,0.429
Tanh,before_bn,17,20,-0.3988
Tanh,before_bn,17,21,-0.1807
Tanh,before_bn,17,22,-0.3833
Tanh,before_bn,17,23,0.4887
Tanh,before_bn,17,24,0.1783
Tanh,before_bn,17,25,0.3334
Tanh,before_bn,17,26,0.0235
Tanh,before_bn,17,27,0.4221
Tanh,before_bn,17,28,-0.3322
Tanh,before_bn,17,29,0.2182
Tanh,before_bn,17,30,0.5293
Tanh,before_bn,17,31,0.3998
Tanh,before_bn,17,32,-0.3795
Tanh,before_bn,17,33,0.5112
Tanh,before_bn,17,34,0.2343
Tanh,before_bn,17,35,-0.2049
Tanh,before_bn,17,36,-0.4352
Tanh,before_bn,17,37,0.0766
Tanh,before_bn,17,38,0.3066
Tanh,before_bn,17,39,0.1889
Tanh,before_bn,17,40,0.3613
Tanh,before_bn,17,41,0.3531
Tanh,before_bn,17,42,-0.1121
Tanh,before_bn,17,43,0.0536
Tanh,before_bn,17,44,-0.1675
Tanh,before_bn,17,45,0.2121
Tanh,before_bn,17,46,-0.2195
Tanh,before_bn,17,47,-0.2946
Tanh,before_bn,17,48,0.2294
Tanh,before_bn,17,49,0.1488
Tanh,before_bn,17,50,0.2759
Tanh,before_bn,17,51,0.2726
Tanh,before_bn,17,52,-0.2544
Tanh,before_bn,17,53,0.2361
Tanh,before_bn,17,54,0.2736
Tanh,before_bn,17,55,0.4443
Tanh,before_bn,17,56,0.2189
Tanh,before_bn,17,57,0.2779
Tanh,before_bn,17,58,-0.3226
Tanh,before_bn,17,59,0.4033
Tanh,before_bn,17,60,0.2356
Tanh,before_bn,17,61,-0.2437
Tanh,before_bn,17,62,0.4862
Tanh,before_bn,17,63,0.2095
Tanh,before_bn,18,0,0.1076
Tanh,before_bn,18,1,0.3906
Tanh,before_bn,18,2,-0.2052
Tanh,before_bn,18,3,0.1269
Tanh,before_bn,18,4,0.4877
Tanh,before_bn,18,5,0.2218
Tanh,before_bn,18,6,-0.2075
Tanh,before_bn,18,7,0.24
Tanh,before_bn,18,8,0.2686
Tanh,before_bn,18,9,0.234
Tanh,before_bn,18,10,0.2086
Tanh,before_bn,18,11,0.1953
Tanh,before_bn,18,12,0.3155
Tanh,before_bn,18,13,0.1832
Tanh,before_bn,18,14,0.1517
Tanh,before_bn,18,15,0.115
Tanh,before_bn,18,16,-0.0895
Tanh,before_bn,18,17,0.3197
Tanh,before_bn,18,18,-0.1879
Tanh,before_bn,18,19,-0.2946
Tanh,before_bn,18,20,0.0823
Tanh,before_bn,18,21,0.3705
Tanh,before_bn,18,22,0.2505
Tanh,before_bn,18,23,0.2647
Tanh,before_bn,18,24,-0.2174
Tanh,before_bn,18,25,0.0902
Tanh,before_bn,18,26,-0.15
Tanh,before_bn,18,27,0.1418
Tanh,before_bn,18,28,0.5381
Tanh,before_bn,18,29,-0.2624
Tanh,before_bn,18,30,0.1983
Tanh,before_bn,18,31,-0.2456
Tanh,before_bn,18,32,0.2252
Tanh,before_bn,18,33,0.1729
Tanh,before_bn,18,34,0.2527
Tanh,before_bn,18,35,0.3694
Tanh,before_bn,18,36,0.234
Tanh,before_bn,18,37,-0.1552
Tanh,before_bn,18,38,0.186
Tanh,before_bn,18,39,0.3817
Tanh,before_bn,18,40,0.2888
Tanh,before_bn,18,41,0.2216
Tanh,before_bn,18,42,-0.3524
Tanh,before_bn,18,43,-0.1551
Tanh,before_bn,18,44,-0.1982
Tanh,before_bn,18,45,0.0632
Tanh,before_bn,18,46,0.5331
Tanh,before_bn,18,47,-0.1715
Tanh,before_bn,18,48,-0.3124
Tanh,before_bn,18,49,-0.1649
Tanh,before_bn,18,50,-0.1151
Tanh,before_bn,18,51,0.5134
Tanh,before_bn,18,52,0.2364
Tanh,before_bn,18,53,-0.0737
Tanh,before_bn,18,54,-0.1448
Tanh,before_bn,18,55,-0.282
Tanh,before_bn,18,56,0.2999
Tanh,before_bn,18,57,0.4925
Tanh,before_bn,18,58,-0.2086
Tanh,before_bn,18,59,0.187
Tanh,before_bn,18,60,-0.1295
Tanh,before_bn,18,61,-0.2655
Tanh,before_bn,18,62,0.3538
Tanh,before_bn,18,63,-0.1401
Tanh,before_bn,19,0,0.0
Tanh,before_bn,19,1,0.0
Tanh,before_bn,19,2,0.0
Tanh,before_bn,19,3,0.0
Tanh,before_bn,19,4,0.0
Tanh,before_bn,19,5,0.0
Tanh,before_bn,19,6,0.0
Tanh,before_bn,19,7,0.0
Tanh,before_bn,19,8,0.0
Tanh,before_bn,19,9,0.0
Tanh,before_bn,19,10,0.0
Tanh,before_bn,19,11,0.0
Tanh,before_bn,19,12,0.0
Tanh,before_bn,19,13,0.0
Tanh,before_bn,19,14,0.0
Tanh,before_bn,19,15,0.0
Tanh,before_bn,19,16,0.0
Tanh,before_bn,19,17,0.0
Tanh,before_bn,19,18,0.0
Tanh,before_bn,19,19,0.0
Tanh,before_bn,19,20,0.0
Tanh,before_bn,19,21,0.0
Tanh,before_bn,19,22,0.0
Tanh,before_bn,19,23,0.0
Tanh,before_bn,19,24,0.0
Tanh,before_bn,19,25,0.0
Tanh,before_bn,19,26,0.0
Tanh,before_bn,19,27,0.0
Tanh,before_bn,19,28,0.0
Tanh,before_bn,19,29,0.0
Tanh,before_bn,19,30,0.0
Tanh,before_bn,19,31,0.0
Tanh,before_bn,19,32,0.0
Tanh,before_bn,19,33,0.0
Tanh,before_bn,19,34,0.0
Tanh,before_bn,19,35,0.0
Tanh,before_bn,19,36,0.0
Tanh,before_bn,19,37,0.0
Tanh,before_bn,19,38,0.0
Tanh,before_bn,19,39,0.0
Tanh,before_bn,19,40,0.0
Tanh,before_bn,19,41,0.0
Tanh,before_bn,19,42,0.0
Tanh,before_bn,19,43,0.0
Tanh,before_bn,19,44,0.0
Tanh,before_bn,19,45,0.0
Tanh,before_bn,19,46,0.0
Tanh,before_bn,19,47,0.0
Tanh,before_bn,19,48,0.0
Tanh,before_bn,19,49,0.0
Tanh,before_bn,19,50,0.0
Tanh,before_bn,19,51,0.0
Tanh,before_bn,19,52,0.0
Tanh,before_bn,19,53,0.0
Tanh,before_bn,19,54,0.0
Tanh,before_bn,19,55,0.0
Tanh,before_bn,19,56,0.0
Tanh,before_bn,19,57,0.0
Tanh,before_bn,19,58,0.0
Tanh,before_bn,19,59,0.0
Tanh,before_bn,19,60,0.0
Tanh,before_bn,19,61,0.0
Tanh,before_bn,19,62,0.0
Tanh,before_bn,19,63,0.0
Tanh,before_bn,20,0,0.2237
Tanh,before_bn,20,1,0.366
Tanh,before_bn,20,2,-0.0041
Tanh,before_bn,20,3,-0.184
Tanh,before_bn,20,4,-0.1772
Tanh,before_bn,20,5,0.3579
Tanh,before_bn,20,6,0.2657
Tanh,before_bn,20,7,0.3162
Tanh,before_bn,20,8,-0.1629
Tanh,before_bn,20,9,0.3444
Tanh,before_bn,20,10,-0.0207
Tanh,before_bn,20,11,-0.3233
Tanh,before_bn,20,12,0.0941
Tanh,before_bn,20,13,-0.1802
Tanh,before_bn,20,14,-0.1528
Tanh,before_bn,20,15,-0.273
Tanh,before_bn,20,16,0.2164
Tanh,before_bn,20,17,0.3336
Tanh,before_bn,20,18,-0.2895
Tanh,before_bn,20,19,-0.0858
Tanh,before_bn,20,20,-0.0927
Tanh,before_bn,20,21,-0.164
Tanh,before_bn,20,22,0.2101
Tanh,before_bn,20,23,0.1984
Tanh,before_bn,20,24,0.1999
Tanh,before_bn,20,25,-0.1837
Tanh,before_bn,20,26,0.516
Tanh,before_bn,20,27,-0.3302
Tanh,before_bn,20,28,0.4126
Tanh,before_bn,20,29,0.5075
Tanh,before_bn,20,30,-0.1729
Tanh,before_bn,20,31,0.3003
Tanh,before_bn,20,32,0.3469
Tanh,before_bn,20,33,0.2467
Tanh,before_bn,20,34,0.2855
Tanh,before_bn,20,35,-0.0261
Tanh,before_bn,20,36,-0.1496
Tanh,before_bn,20,37,-0.253
Tanh,before_bn,20,38,-0.195
Tanh,before_bn,20,39,-0.1331
Tanh,before_bn,20,40,0.119
Tanh,before_bn,20,41,-0.1884
Tanh,before_bn,20,42,-0.2374
Tanh,before_bn,20,43,0.2353
Tanh,before_bn,20,44,-0.3029
Tanh,before_bn,20,45,-0.2305
Tanh,before_bn,20,46,-0.1949
Tanh,before_bn,20,47,0.1771
Tanh,before_bn,20,48,0.5089
Tanh,before_bn,20,49,0.2333
Tanh,before_bn,20,50,-0.1401
Tanh,before_bn,20,51,0.3528
Tanh,before_bn,20,52,0.1365
Tanh,before_bn,20,53,-0.1674
Tanh,before_bn,20,54,-0.165
Tanh,before_bn,20,55,0.2088
Tanh,before_bn,20,56,0.3849
Tanh,before_bn,20,57,0.556
Tanh,before_bn,20,58,-0.3002
Tanh,before_bn,20,59,0.3525
Tanh,before_bn,20,60,0.1878
Tanh,before_bn,20,61,-0.1318
Tanh,before_bn,20,62,-0.0824
Tanh,before_bn,20,63,-0.1626
Tanh,after_bn,1,0,0.6666
Tanh,after_bn,1,1,0.7435
Tanh,after_bn,1,2,0.6665
Tanh,after_bn,1,3,0.6912
Tanh,after_bn,1,4,0.8026
Tanh,after_bn,1,5,0.5247
Tanh,after_bn,1,6,0.8402
Tanh,after_bn,1,7,0.7159
Tanh,after_bn,1,8,0.8786
Tanh,after_bn,1,9,0.7527
Tanh,after_bn,1,10,0.8287
Tanh,after_bn,1,11,0.595
Tanh,after_bn,1,12,0.8469
Tanh,after_bn,1,13,0.6081
Tanh,after_bn,1,14,0.7868
Tanh,after_bn,1,15,0.7435
Tanh,after_bn,1,16,0.6192
Tanh,after_bn,1,17,0.7731
Tanh,after_bn,1,18,0.6946
Tanh,after_bn,1,19,0.6201
Tanh,after_bn,1,20,0.7808
Tanh,after_bn,1,21,0.5708
Tanh,after_bn,1,22,0.6577
Tanh,after_bn,1,23,0.6735
Tanh,after_bn,1,24,0.7572
Tanh,after_bn,1,25,0.755
Tanh,after_bn,1,26,0.7377
Tanh,after_bn,1,27,0.7589
Tanh,after_bn,1,28,0.8263
Tanh,after_bn,1,29,0.7815
Tanh,after_bn,1,30,0.802
Tanh,after_bn,1,31,0.6344
Tanh,after_bn,1,32,0.6139
Tanh,after_bn,1,33,0.7403
Tanh,after_bn,1,34,0.793
Tanh,after_bn,1,35,0.6654
Tanh,after_bn,1,36,0.58
Tanh,after_bn,1,37,0.6926
Tanh,after_bn,1,38,0.6925
Tanh,after_bn,1,39,0.7246
Tanh,after_bn,1,40,0.6957
Tanh,after_bn,1,41,0.6915
Tanh,after_bn,1,42,0.6456
Tanh,after_bn,1,43,0.7759
Tanh,after_bn,1,44,0.8351
Tanh,after_bn,1,45,0.5837
Tanh,after_bn,1,46,0.7378
Tanh,after_bn,1,47,0.874
Tanh,after_bn,1,48,0.7237
Tanh,after_bn,1,49,0.749
Tanh,after_bn,1,50,0.6912
Tanh,after_bn,1,51,0.7218
Tanh,after_bn,1,52,0.6289
Tanh,after_bn,1,53,0.6387
Tanh,after_bn,1,54,0.6725
Tanh,after_bn,1,55,0.7499
Tanh,after_bn,1,56,0.4056
Tanh,after_bn,1,57,0.5311
Tanh,after_bn,1,58,0.8186
Tanh,after_bn,1,59,0.6505
Tanh,after_bn,1,60,0.46
Tanh,after_bn,1,61,0.703
Tanh,after_bn,1,62,0.4077
Tanh,after_bn,1,63,0.4878
Tanh,after_bn,2,0,0.7951
Tanh,after_bn,2,1,0.7442
Tanh,after_bn,2,2,0.7566
Tanh,after_bn,2,3,0.6577
Tanh,after_bn,2,4,0.5745
Tanh,after_bn,2,5,0.7403
Tanh,after_bn,2,6,0.7312
Tanh,after_bn,2,7,0.598
Tanh,after_bn,2,8,0.8388
Tanh,after_bn,2,9,0.6891
Tanh,after_bn,2,10,0.6672
Tanh,after_bn,2,11,0.7231
Tanh,after_bn,2,12,0.4475
Tanh,after_bn,2,13,0.7058
Tanh,after_bn,2,14,0.6612
Tanh,after_bn,2,15,0.6921
Tanh,after_bn,2,16,0.7633
Tanh,after_bn,2,17,0.7667
Tanh,after_bn,2,18,0.7977
Tanh,after_bn,2,19,0.7303
Tanh,after_bn,2,20,0.5885
Tanh,after_bn,2,21,0.8111
Tanh,after_bn,2,22,0.8388
Tanh,after_bn,2,23,0.7446
Tanh,after_bn,2,24,0.69
Tanh,after_bn,2,25,0.5701
Tanh,after_bn,2,26,0.8483
Tanh,after_bn,2,27,0.6397
Tanh,after_bn,2,28,0.5365
Tanh,after_bn,2,29,0.6614
Tanh,after_bn,2,30,0.5541
Tanh,after_bn,2,31,0.7827
Tanh,after_bn,2,32,0.746
Tanh,after_bn,2,33,0.7115
Tanh,after_bn,2,34,0.7855
Tanh,after_bn,2,35,0.7197
Tanh,after_bn,2,36,0.6905
Tanh,after_bn,2,37,0.5668
Tanh,after_bn,2,38,0.7159
Tanh,after_bn,2,39,0.6762
Tanh,after_bn,2,40,0.7223
Tanh,after_bn,2,41,0.6753
Tanh,after_bn,2,42,0.6051
Tanh,after_bn,2,43,0.7639
Tanh,after_bn,2,44,0.7525
Tanh,after_bn,2,45,0.7776
Tanh,after_bn,2,46,0.7546
Tanh,after_bn,2,47,0.874
Tanh,after_bn,2,48,0.6015
Tanh,after_bn,2,49,0.7487
Tanh,after_bn,2,50,0.8378
Tanh,after_bn,2,51,0.6848
Tanh,after_bn,2,52,0.7872
Tanh,after_bn,2,53,0.8371
Tanh,after_bn,2,54,0.548
Tanh,after_bn,2,55,0.707
Tanh,after_bn,2,56,0.7943
Tanh,after_bn,2,57,0.7647
Tanh,after_bn,2,58,0.4902
Tanh,after_bn,2,59,0.5323
Tanh,after_bn,2,60,0.6896
Tanh,after_bn,2,61,0.8067
Tanh,after_bn,2,62,0.6992
Tanh,after_bn,2,63,0.7037
Tanh,after_bn,3,0,0.7416
Tanh,after_bn,3,1,0.5648
Tanh,after_bn,3,2,0.7435
Tanh,after_bn,3,3,0.6403
Tanh,after_bn,3,4,0.7699
Tanh,after_bn,3,5,0.6053
Tanh,after_bn,3,6,0.8865
Tanh,after_bn,3,7,0.7962
Tanh,after_bn,3,8,0.7794
Tanh,after_bn,3,9,0.6887
Tanh,after_bn,3,10,0.8144
Tanh,after_bn,3,11,0.7868
Tanh,after_bn,3,12,0.7938
Tanh,after_bn,3,13,0.7095
Tanh,after_bn,3,14,0.8816
Tanh,after_bn,3,15,0.7287
Tanh,after_bn,3,16,0.7435
Tanh,after_bn,3,17,0.7577
Tanh,after_bn,3,18,0.8029
Tanh,after_bn,3,19,0.7173
Tanh,after_bn,3,20,0.577
Tanh,after_bn,3,21,0.6875
Tanh,after_bn,3,22,0.7922
Tanh,after_bn,3,23,0.5783
Tanh,after_bn,3,24,0.6878
Tanh,after_bn,3,25,0.827
Tanh,after_bn,3,26,0.5273
Tanh,after_bn,3,27,0.6049
Tanh,after_bn,3,28,0.7409
Tanh,after_bn,3,29,0.7094
Tanh,after_bn,3,30,0.6483
Tanh,after_bn,3,31,0.5065
Tanh,after_bn,3,32,0.7476
Tanh,after_bn,3,33,0.726
Tanh,after_bn,3,34,0.6637
Tanh,after_bn,3,35,0.7471
Tanh,after_bn,3,36,0.5869
Tanh,after_bn,3,37,0.7572
Tanh,after_bn,3,38,0.8052
Tanh,after_bn,3,39,0.6422
Tanh,after_bn,3,40,0.7075
Tanh,after_bn,3,41,0.7854
Tanh,after_bn,3,42,0.6759
Tanh,after_bn,3,43,0.8374
Tanh,after_bn,3,44,0.751
Tanh,after_bn,3,45,0.7346
Tanh,after_bn,3,46,0.8022
Tanh,after_bn,3,47,0.6632
Tanh,after_bn,3,48,0.8047
Tanh,after_bn,3,49,0.7197
Tanh,after_bn,3,50,0.7326
Tanh,after_bn,3,51,0.7767
Tanh,after_bn,3,52,0.8315
Tanh,after_bn,3,53,0.6534
Tanh,after_bn,3,54,0.7111
Tanh,after_bn,3,55,0.7493
Tanh,after_bn,3,56,0.7091
Tanh,after_bn,3,57,0.749
Tanh,after_bn,3,58,0.7901
Tanh,after_bn,3,59,0.6643
Tanh,after_bn,3,60,0.8222
Tanh,after_bn,3,61,0.7907
Tanh,after_bn,3,62,0.7245
Tanh,after_bn,3,63,0.7087
Tanh,after_bn,4,0,0.5784
Tanh,after_bn,4,1,0.6881
Tanh,after_bn,4,2,0.8398
Tanh,after_bn,4,3,0.7849
Tanh,after_bn,4,4,0.5584
Tanh,after_bn,4,5,0.8126
Tanh,after_bn,4,6,0.8234
Tanh,after_bn,4,7,0.6802
Tanh,after_bn,4,8,0.7532
Tanh,after_bn,4,9,0.8172
Tanh,after_bn,4,10,0.6553
Tanh,after_bn,4,11,0.6515
Tanh,after_bn,4,12,0.6117
Tanh,after_bn,4,13,0.7639
Tanh,after_bn,4,14,0.746
Tanh,after_bn,4,15,0.5841
Tanh,after_bn,4,16,0.721
Tanh,after_bn,4,17,0.6849
Tanh,after_bn,4,18,0.6484
Tanh,after_bn,4,19,0.7387
Tanh,after_bn,4,20,0.5158
Tanh,after_bn,4,21,0.6139
Tanh,after_bn,4,22,0.7375
Tanh,after_bn,4,23,0.7716
Tanh,after_bn,4,24,0.7037
Tanh,after_bn,4,25,0.7792
Tanh,after_bn,4,26,0.7347
Tanh,after_bn,4,27,0.7149
Tanh,after_bn,4,28,0.4794
Tanh,after_bn,4,29,0.7621
Tanh,after_bn,4,30,0.6391
Tanh,after_bn,4,31,0.7334
Tanh,after_bn,4,32,0.5978
Tanh,after_bn,4,33,0.8474
Tanh,after_bn,4,34,0.8178
Tanh,after_bn,4,35,0.5784
Tanh,after_bn,4,36,0.813
Tanh,after_bn,4,37,0.6199
Tanh,after_bn,4,38,0.7346
Tanh,after_bn,4,39,0.8079
Tanh,after_bn,4,40,0.7804
Tanh,after_bn,4,41,0.5516
Tanh,after_bn,4,42,0.7288
Tanh,after_bn,4,43,0.8101
Tanh,after_bn,4,44,0.8615
Tanh,after_bn,4,45,0.8121
Tanh,after_bn,4,46,0.8572
Tanh,after_bn,4,47,0.8244
Tanh,after_bn,4,48,0.7495
Tanh,after_bn,4,49,0.5365
Tanh,after_bn,4,50,0.728
Tanh,after_bn,4,51,0.7637
Tanh,after_bn,4,52,0.7217
Tanh,after_bn,4,53,0.6631
Tanh,after_bn,4,54,0.721
Tanh,after_bn,4,55,0.8179
Tanh,after_bn,4,56,0.5554
Tanh,after_bn,4,57,0.567
Tanh,after_bn,4,58,0.8195
Tanh,after_bn,4,59,0.7859
Tanh,after_bn,4,60,0.751
Tanh,after_bn,4,61,0.7275
Tanh,after_bn,4,62,0.7153
Tanh,after_bn,4,63,0.3974
Tanh,after_bn,5,0,0.7395
Tanh,after_bn,5,1,0.7543
Tanh,after_bn,5,2,0.7011
Tanh,after_bn,5,3,0.6365
Tanh,after_bn,5,4,0.6609
Tanh,after_bn,5,5,0.7555
Tanh,after_bn,5,6,0.6079
Tanh,after_bn,5,7,0.6312
Tanh,after_bn,5,8,0.7307
Tanh,after_bn,5,9,0.6738
Tanh,after_bn,5,10,0.7155
Tanh,after_bn,5,11,0.5392
Tanh,after_bn,5,12,0.6915
Tanh,after_bn,5,13,0.712
Tanh,after_bn,5,14,0.604
Tanh,after_bn,5,15,0.8232
Tanh,after_bn,5,16,0.6755
Tanh,after_bn,5,17,0.5647
Tanh,after_bn,5,18,0.7069
Tanh,after_bn,5,19,0.6613
Tanh,after_bn,5,20,0.5232
Tanh,after_bn,5,21,0.6634
Tanh,after_bn,5,22,0.7685
Tanh,after_bn,5,23,0.7822
Tanh,after_bn,5,24,0.7249
Tanh,after_bn,5,25,0.6483
Tanh,after_bn,5,26,0.6792
Tanh,after_bn,5,27,0.6882
Tanh,after_bn,5,28,0.6647
Tanh,after_bn,5,29,0.5846
Tanh,after_bn,5,30,0.707
Tanh,after_bn,5,31,0.6726
Tanh,after_bn,5,32,0.6333
Tanh,after_bn,5,33,0.686
Tanh,after_bn,5,34,0.8444
Tanh,after_bn,5,35,0.6667
Tanh,after_bn,5,36,0.7497
Tanh,after_bn,5,37,0.7279
Tanh,after_bn,5,38,0.7848
Tanh,after_bn,5,39,0.7658
Tanh,after_bn,5,40,0.7098
Tanh,after_bn,5,41,0.6316
Tanh,after_bn,5,42,0.7515
Tanh,after_bn,5,43,0.8488
Tanh,after_bn,5,44,0.7353
Tanh,after_bn,5,45,0.6261
Tanh,after_bn,5,46,0.7547
Tanh,after_bn,5,47,0.6352
Tanh,after_bn,5,48,0.7179
Tanh,after_bn,5,49,0.806
Tanh,after_bn,5,50,0.5065
Tanh,after_bn,5,51,0.6354
Tanh,after_bn,5,52,0.7203
Tanh,after_bn,5,53,0.7708
Tanh,after_bn,5,54,0.7449
Tanh,after_bn,5,55,0.7617
Tanh,after_bn,5,56,0.8097
Tanh,after_bn,5,57,0.6947
Tanh,after_bn,5,58,0.6645
Tanh,after_bn,5,59,0.8268
Tanh,after_bn,5,60,0.6071
Tanh,after_bn,5,61,0.5633
Tanh,after_bn,5,62,0.8131
Tanh,after_bn,5,63,0.829
Tanh,after_bn,6,0,0.8326
Tanh,after_bn,6,1,0.7251
Tanh,after_bn,6,2,0.783
Tanh,after_bn,6,3,0.639
Tanh,after_bn,6,4,0.7854
Tanh,after_bn,6,5,0.7331
Tanh,after_bn,6,6,0.7709
Tanh,after_bn,6,7,0.6234
Tanh,after_bn,6,8,0.8478
Tanh,after_bn,6,9,0.7477
Tanh,after_bn,6,10,0.735
Tanh,after_bn,6,11,0.6083
Tanh,after_bn,6,12,0.8085
Tanh,after_bn,6,13,0.6433
Tanh,after_bn,6,14,0.6962
Tanh,after_bn,6,15,0.6352
Tanh,after_bn,6,16,0.724
Tanh,after_bn,6,17,0.6678
Tanh,after_bn,6,18,0.738
Tanh,after_bn,6,19,0.6162
Tanh,after_bn,6,20,0.6662
Tanh,after_bn,6,21,0.6725
Tanh,after_bn,6,22,0.7759
Tanh,after_bn,6,23,0.7025
Tanh,after_bn,6,24,0.7393
Tanh,after_bn,6,25,0.7906
Tanh,after_bn,6,26,0.5783
Tanh,after_bn,6,27,0.7235
Tanh,after_bn,6,28,0.6358
Tanh,after_bn,6,29,0.7906
Tanh,after_bn,6,30,0.8841
Tanh,after_bn,6,31,0.6321
Tanh,after_bn,6,32,0.7322
Tanh,after_bn,6,33,0.6923
Tanh,after_bn,6,34,0.7813
Tanh,after_bn,6,35,0.7541
Tanh,after_bn,6,36,0.5448
Tanh,after_bn,6,37,0.6783
Tanh,after_bn,6,38,0.7288
Tanh,after_bn,6,39,0.6105
Tanh,after_bn,6,40,0.702
Tanh,after_bn,6,41,0.8244
Tanh,after_bn,6,42,0.4676
Tanh,after_bn,6,43,0.6472
Tanh,after_bn,6,44,0.7571
Tanh,after_bn,6,45,0.622
Tanh,after_bn,6,46,0.7689
Tanh,after_bn,6,47,0.7013
Tanh,after_bn,6,48,0.7814
Tanh,after_bn,6,49,0.7116
Tanh,after_bn,6,50,0.7123
Tanh,after_bn,6,51,0.7969
Tanh,after_bn,6,52,0.8015
Tanh,after_bn,6,53,0.6213
Tanh,after_bn,6,54,0.7089
Tanh,after_bn,6,55,0.6406
Tanh,after_bn,6,56,0.7493
Tanh,after_bn,6,57,0.7064
Tanh,after_bn,6,58,0.7895
Tanh,after_bn,6,59,0.7231
Tanh,after_bn,6,60,0.7841
Tanh,after_bn,6,61,0.4716
Tanh,after_bn,6,62,0.8377
Tanh,after_bn,6,63,0.6913
Tanh,after_bn,7,0,0.7643
Tanh,after_bn,7,1,0.5123
Tanh,after_bn,7,2,0.7103
Tanh,after_bn,7,3,0.5115
Tanh,after_bn,7,4,0.7845
Tanh,after_bn,7,5,0.6958
Tanh,after_bn,7,6,0.7684
Tanh,after_bn,7,7,0.7088
Tanh,after_bn,7,8,0.7894
Tanh,after_bn,7,9,0.7816
Tanh,after_bn,7,10,0.6995
Tanh,after_bn,7,11,0.7454
Tanh,after_bn,7,12,0.8326
Tanh,after_bn,7,13,0.6593
Tanh,after_bn,7,14,0.7227
Tanh,after_bn,7,15,0.6337
Tanh,after_bn,7,16,0.763
Tanh,after_bn,7,17,0.7751
Tanh,after_bn,7,18,0.8178
Tanh,after_bn,7,19,0.8391
