model_type,model_id,layer_name,layer_type,layer_index,neuron_position,correlation_coef
small,model_19,Decoder_4,Decoder,4,16,0.4179
small,model_19,Decoder_4,Decoder,4,17,0.487
small,model_19,Decoder_4,Decoder,4,18,0.7079
small,model_19,Decoder_4,Decoder,4,19,0.7143
small,model_19,Decoder_4,Decoder,4,20,0.5813
small,model_19,Decoder_4,Decoder,4,21,0.6133
small,model_19,Decoder_4,Decoder,4,22,0.5735
small,model_19,Decoder_4,Decoder,4,23,0.3673
small,model_19,Decoder_4,Decoder,4,24,0.112
small,model_19,Decoder_4,Decoder,4,25,0.7393
small,model_19,Decoder_4,Decoder,4,26,0.4651
small,model_19,Decoder_4,Decoder,4,27,0.6021
small,model_19,Decoder_4,Decoder,4,28,0.6454
small,model_19,Decoder_4,Decoder,4,29,0.7299
small,model_19,Decoder_4,Decoder,4,30,0.6361
small,model_19,Decoder_4,Decoder,4,31,0.545
small,model_19,Decoder_4,Decoder,4,32,0.7218
small,model_19,Decoder_4,Decoder,4,33,0.7771
small,model_19,Decoder_4,Decoder,4,34,0.6182
small,model_19,Decoder_4,Decoder,4,35,0.6993
small,model_19,Decoder_4,Decoder,4,36,0.4833
small,model_19,Decoder_4,Decoder,4,37,0.5841
small,model_19,Decoder_4,Decoder,4,38,0.7663
small,model_19,Decoder_4,Decoder,4,39,0.7642
small,model_19,Decoder_4,Decoder,4,40,0.4876
small,model_19,Decoder_4,Decoder,4,41,0.6014
small,model_19,Decoder_4,Decoder,4,42,0.359
small,model_19,Decoder_4,Decoder,4,43,0.4368
small,model_19,Decoder_4,Decoder,4,44,0.7651
small,model_19,Decoder_4,Decoder,4,45,0.7252
small,model_19,Decoder_4,Decoder,4,46,0.7047
small,model_19,Decoder_4,Decoder,4,47,0.788
small,model_19,Decoder_4,Decoder,4,48,0.6913
small,model_19,Decoder_4,Decoder,4,49,0.8488
small,model_19,Decoder_4,Decoder,4,50,0.7042
small,model_19,Decoder_4,Decoder,4,51,0.7679
small,model_19,Decoder_4,Decoder,4,52,0.5111
small,model_19,Decoder_4,Decoder,4,53,0.4104
small,model_19,Decoder_4,Decoder,4,54,0.5303
small,model_19,Decoder_4,Decoder,4,55,0.7238
small,model_19,Decoder_4,Decoder,4,56,0.7313
small,model_19,Decoder_4,Decoder,4,57,0.5347
small,model_19,Decoder_4,Decoder,4,58,0.6879
small,model_19,Decoder_4,Decoder,4,59,0.3604
small,model_19,Decoder_4,Decoder,4,60,0.5031
small,model_19,Decoder_4,Decoder,4,61,0.6355
small,model_19,Decoder_4,Decoder,4,62,0.6184
small,model_19,Decoder_4,Decoder,4,63,0.7724
small,model_19,Decoder_8,Decoder,8,0,0.5108
small,model_19,Decoder_8,Decoder,8,1,0.6355
small,model_19,Decoder_8,Decoder,8,2,0.8961
small,model_19,Decoder_8,Decoder,8,3,0.5919
small,model_19,Decoder_8,Decoder,8,4,0.6181
small,model_19,Decoder_8,Decoder,8,5,0.6323
small,model_19,Decoder_8,Decoder,8,6,0.8296
small,model_19,Decoder_8,Decoder,8,7,-0.1299
small,model_19,Decoder_8,Decoder,8,8,0.7485
small,model_19,Decoder_8,Decoder,8,9,0.7851
small,model_19,Decoder_8,Decoder,8,10,0.4967
small,model_19,Decoder_8,Decoder,8,11,0.62
small,model_19,Decoder_8,Decoder,8,12,0.2163
small,model_19,Decoder_8,Decoder,8,13,0.6221
small,model_19,Decoder_8,Decoder,8,14,0.5661
small,model_19,Decoder_8,Decoder,8,15,0.5925
small,model_19,Decoder_8,Decoder,8,16,0.477
small,model_19,Decoder_8,Decoder,8,17,0.849
small,model_19,Decoder_8,Decoder,8,18,0.6138
small,model_19,Decoder_8,Decoder,8,19,0.7282
small,model_19,Decoder_8,Decoder,8,20,0.6528
small,model_19,Decoder_8,Decoder,8,21,0.4542
small,model_19,Decoder_8,Decoder,8,22,0.6531
small,model_19,Decoder_8,Decoder,8,23,0.6831
small,model_19,Decoder_8,Decoder,8,24,0.589
small,model_19,Decoder_8,Decoder,8,25,0.5637
small,model_19,Decoder_8,Decoder,8,26,0.1828
small,model_19,Decoder_8,Decoder,8,27,0.6382
small,model_19,Decoder_8,Decoder,8,28,-0.0974
small,model_19,Decoder_8,Decoder,8,29,0.5569
small,model_19,Decoder_8,Decoder,8,30,0.3904
small,model_19,Decoder_8,Decoder,8,31,0.5521
small,model_19,Decoder_8,Decoder,8,32,0.4965
small,model_19,Decoder_8,Decoder,8,33,0.6273
small,model_19,Decoder_8,Decoder,8,34,0.7418
small,model_19,Decoder_8,Decoder,8,35,-0.0657
small,model_19,Decoder_8,Decoder,8,36,0.515
small,model_19,Decoder_8,Decoder,8,37,0.7811
small,model_19,Decoder_8,Decoder,8,38,0.2152
small,model_19,Decoder_8,Decoder,8,39,0.6404
small,model_19,Decoder_8,Decoder,8,40,0.7145
small,model_19,Decoder_8,Decoder,8,41,0.3544
small,model_19,Decoder_8,Decoder,8,42,0.5876
small,model_19,Decoder_8,Decoder,8,43,0.5076
small,model_19,Decoder_8,Decoder,8,44,0.8457
small,model_19,Decoder_8,Decoder,8,45,-0.1549
small,model_19,Decoder_8,Decoder,8,46,0.2494
small,model_19,Decoder_8,Decoder,8,47,0.3201
small,model_19,Decoder_8,Decoder,8,48,0.2831
small,model_19,Decoder_8,Decoder,8,49,-0.2499
small,model_19,Decoder_8,Decoder,8,50,0.8122
small,model_19,Decoder_8,Decoder,8,51,0.5216
small,model_19,Decoder_8,Decoder,8,52,0.0742
small,model_19,Decoder_8,Decoder,8,53,0.3111
small,model_19,Decoder_8,Decoder,8,54,0.6691
small,model_19,Decoder_8,Decoder,8,55,0.5447
small,model_19,Decoder_8,Decoder,8,56,0.6929
small,model_19,Decoder_8,Decoder,8,57,0.6763
small,model_19,Decoder_8,Decoder,8,58,0.6883
small,model_19,Decoder_8,Decoder,8,59,0.4075
small,model_19,Decoder_8,Decoder,8,60,0.6234
small,model_19,Decoder_8,Decoder,8,61,0.7635
small,model_19,Decoder_8,Decoder,8,62,0.177
small,model_19,Decoder_8,Decoder,8,63,0.4345
small,model_20,Encoder_0,Encoder,0,0,0.5319
small,model_20,Encoder_0,Encoder,0,1,0.1504
small,model_20,Encoder_0,Encoder,0,2,0.1653
small,model_20,Encoder_0,Encoder,0,3,0.4437
small,model_20,Encoder_0,Encoder,0,4,-0.0537
small,model_20,Encoder_0,Encoder,0,5,0.2819
small,model_20,Encoder_0,Encoder,0,6,0.6776
small,model_20,Encoder_0,Encoder,0,7,0.3315
small,model_20,Encoder_0,Encoder,0,8,0.2663
small,model_20,Encoder_0,Encoder,0,9,0.2987
small,model_20,Encoder_0,Encoder,0,10,-0.0684
small,model_20,Encoder_0,Encoder,0,11,0.2885
small,model_20,Encoder_0,Encoder,0,12,0.4911
small,model_20,Encoder_0,Encoder,0,13,0.6554
small,model_20,Encoder_0,Encoder,0,14,0.364
small,model_20,Encoder_0,Encoder,0,15,0.5019
small,model_20,Encoder_0,Encoder,0,16,0.8269
small,model_20,Encoder_0,Encoder,0,17,0.3991
small,model_20,Encoder_0,Encoder,0,18,0.4795
small,model_20,Encoder_0,Encoder,0,19,0.469
small,model_20,Encoder_0,Encoder,0,20,0.5166
small,model_20,Encoder_0,Encoder,0,21,0.343
small,model_20,Encoder_0,Encoder,0,22,0.2651
small,model_20,Encoder_0,Encoder,0,23,0.5163
small,model_20,Encoder_0,Encoder,0,24,0.6477
small,model_20,Encoder_0,Encoder,0,25,0.307
small,model_20,Encoder_0,Encoder,0,26,0.3785
small,model_20,Encoder_0,Encoder,0,27,0.5055
small,model_20,Encoder_0,Encoder,0,28,0.6495
small,model_20,Encoder_0,Encoder,0,29,0.5335
small,model_20,Encoder_0,Encoder,0,30,0.2932
small,model_20,Encoder_0,Encoder,0,31,0.608
small,model_20,Encoder_0,Encoder,0,32,0.1911
small,model_20,Encoder_0,Encoder,0,33,0.7217
small,model_20,Encoder_0,Encoder,0,34,0.4348
small,model_20,Encoder_0,Encoder,0,35,-0.0748
small,model_20,Encoder_0,Encoder,0,36,0.4492
small,model_20,Encoder_0,Encoder,0,37,0.5291
small,model_20,Encoder_0,Encoder,0,38,0.3328
small,model_20,Encoder_0,Encoder,0,39,0.4841
small,model_20,Encoder_0,Encoder,0,40,0.3545
small,model_20,Encoder_0,Encoder,0,41,0.2876
small,model_20,Encoder_0,Encoder,0,42,0.1244
small,model_20,Encoder_0,Encoder,0,43,0.3996
small,model_20,Encoder_0,Encoder,0,44,0.4373
small,model_20,Encoder_0,Encoder,0,45,0.273
small,model_20,Encoder_0,Encoder,0,46,0.2014
small,model_20,Encoder_0,Encoder,0,47,0.2392
small,model_20,Encoder_0,Encoder,0,48,0.331
small,model_20,Encoder_0,Encoder,0,49,0.3278
small,model_20,Encoder_0,Encoder,0,50,0.3067
small,model_20,Encoder_0,Encoder,0,51,0.3267
small,model_20,Encoder_0,Encoder,0,52,0.483
small,model_20,Encoder_0,Encoder,0,53,0.1836
small,model_20,Encoder_0,Encoder,0,54,0.2931
small,model_20,Encoder_0,Encoder,0,55,0.447
small,model_20,Encoder_0,Encoder,0,56,-0.6562
small,model_20,Encoder_0,Encoder,0,57,0.3915
small,model_20,Encoder_0,Encoder,0,58,0.3685
small,model_20,Encoder_0,Encoder,0,59,0.5128
small,model_20,Encoder_0,Encoder,0,60,0.3977
small,model_20,Encoder_0,Encoder,0,61,0.1113
small,model_20,Encoder_0,Encoder,0,62,0.2804
small,model_20,Encoder_0,Encoder,0,63,0.5145
small,model_20,Encoder_4,Encoder,4,0,0.635
small,model_20,Encoder_4,Encoder,4,1,0.528
small,model_20,Encoder_4,Encoder,4,2,-0.0802
small,model_20,Encoder_4,Encoder,4,3,0.3055
small,model_20,Encoder_4,Encoder,4,4,0.7384
small,model_20,Encoder_4,Encoder,4,5,0.4461
small,model_20,Encoder_4,Encoder,4,6,0.6196
small,model_20,Encoder_4,Encoder,4,7,0.6366
small,model_20,Encoder_4,Encoder,4,8,0.5426
small,model_20,Encoder_4,Encoder,4,9,0.2852
small,model_20,Encoder_4,Encoder,4,10,0.6461
small,model_20,Encoder_4,Encoder,4,11,0.5034
small,model_20,Encoder_4,Encoder,4,12,0.3542
small,model_20,Encoder_4,Encoder,4,13,0.7844
small,model_20,Encoder_4,Encoder,4,14,-0.067
small,model_20,Encoder_4,Encoder,4,15,0.6278
small,model_20,Encoder_4,Encoder,4,16,0.6124
small,model_20,Encoder_4,Encoder,4,17,0.3905
small,model_20,Encoder_4,Encoder,4,18,0.3954
small,model_20,Encoder_4,Encoder,4,19,0.6264
small,model_20,Encoder_4,Encoder,4,20,0.2609
small,model_20,Encoder_4,Encoder,4,21,0.2034
small,model_20,Encoder_4,Encoder,4,22,0.108
small,model_20,Encoder_4,Encoder,4,23,0.4041
small,model_20,Encoder_4,Encoder,4,24,0.7406
small,model_20,Encoder_4,Encoder,4,25,0.7837
small,model_20,Encoder_4,Encoder,4,26,0.6014
small,model_20,Encoder_4,Encoder,4,27,0.4938
small,model_20,Encoder_4,Encoder,4,28,0.6122
small,model_20,Encoder_4,Encoder,4,29,0.7275
small,model_20,Encoder_4,Encoder,4,30,0.6908
small,model_20,Encoder_4,Encoder,4,31,0.6015
small,model_20,Encoder_4,Encoder,4,32,0.673
small,model_20,Encoder_4,Encoder,4,33,0.6365
small,model_20,Encoder_4,Encoder,4,34,0.5454
small,model_20,Encoder_4,Encoder,4,35,0.5698
small,model_20,Encoder_4,Encoder,4,36,0.2887
small,model_20,Encoder_4,Encoder,4,37,0.2584
small,model_20,Encoder_4,Encoder,4,38,0.674
small,model_20,Encoder_4,Encoder,4,39,0.5591
small,model_20,Encoder_4,Encoder,4,40,0.6331
small,model_20,Encoder_4,Encoder,4,41,0.433
small,model_20,Encoder_4,Encoder,4,42,0.6478
small,model_20,Encoder_4,Encoder,4,43,0.5515
small,model_20,Encoder_4,Encoder,4,44,0.8506
small,model_20,Encoder_4,Encoder,4,45,0.2523
small,model_20,Encoder_4,Encoder,4,46,0.7816
small,model_20,Encoder_4,Encoder,4,47,0.5059
small,model_20,Encoder_4,Encoder,4,48,0.6453
small,model_20,Encoder_4,Encoder,4,49,0.7224
small,model_20,Encoder_4,Encoder,4,50,0.2258
small,model_20,Encoder_4,Encoder,4,51,0.3903
small,model_20,Encoder_4,Encoder,4,52,0.7325
small,model_20,Encoder_4,Encoder,4,53,0.4699
small,model_20,Encoder_4,Encoder,4,54,0.4627
small,model_20,Encoder_4,Encoder,4,55,0.2978
small,model_20,Encoder_4,Encoder,4,56,0.7215
small,model_20,Encoder_4,Encoder,4,57,0.5856
small,model_20,Encoder_4,Encoder,4,58,0.8081
small,model_20,Encoder_4,Encoder,4,59,0.4795
small,model_20,Encoder_4,Encoder,4,60,0.4275
small,model_20,Encoder_4,Encoder,4,61,0.7052
small,model_20,Encoder_4,Encoder,4,62,0.8649
small,model_20,Encoder_4,Encoder,4,63,0.4745
small,model_20,Encoder_8,Encoder,8,0,0.4288
small,model_20,Encoder_8,Encoder,8,1,0.6829
small,model_20,Encoder_8,Encoder,8,2,0.5998
small,model_20,Encoder_8,Encoder,8,3,0.6507
small,model_20,Encoder_8,Encoder,8,4,0.6243
small,model_20,Encoder_8,Encoder,8,5,0.6987
small,model_20,Encoder_8,Encoder,8,6,0.6665
small,model_20,Encoder_8,Encoder,8,7,0.7667
small,model_20,Encoder_8,Encoder,8,8,0.7203
small,model_20,Encoder_8,Encoder,8,9,0.756
small,model_20,Encoder_8,Encoder,8,10,0.673
small,model_20,Encoder_8,Encoder,8,11,0.6443
small,model_20,Encoder_8,Encoder,8,12,0.5467
small,model_20,Encoder_8,Encoder,8,13,0.8369
small,model_20,Encoder_8,Encoder,8,14,0.3753
small,model_20,Encoder_8,Encoder,8,15,0.365
small,model_20,Encoder_8,Encoder,8,16,0.6303
small,model_20,Encoder_8,Encoder,8,17,0.8217
small,model_20,Encoder_8,Encoder,8,18,0.4209
small,model_20,Encoder_8,Encoder,8,19,0.5957
small,model_20,Encoder_8,Encoder,8,20,0.7039
small,model_20,Encoder_8,Encoder,8,21,0.4866
small,model_20,Encoder_8,Encoder,8,22,0.5952
small,model_20,Encoder_8,Encoder,8,23,0.4735
small,model_20,Encoder_8,Encoder,8,24,0.6932
small,model_20,Encoder_8,Encoder,8,25,0.6919
small,model_20,Encoder_8,Encoder,8,26,0.4104
small,model_20,Encoder_8,Encoder,8,27,0.548
small,model_20,Encoder_8,Encoder,8,28,0.5779
small,model_20,Encoder_8,Encoder,8,29,0.6157
small,model_20,Encoder_8,Encoder,8,30,0.7268
small,model_20,Encoder_8,Encoder,8,31,0.5052
small,model_20,Encoder_8,Encoder,8,32,0.6412
small,model_20,Encoder_8,Encoder,8,33,0.66
small,model_20,Encoder_8,Encoder,8,34,0.617
small,model_20,Encoder_8,Encoder,8,35,0.2668
small,model_20,Encoder_8,Encoder,8,36,0.5857
small,model_20,Encoder_8,Encoder,8,37,0.6648
small,model_20,Encoder_8,Encoder,8,38,0.5999
small,model_20,Encoder_8,Encoder,8,39,0.6496
small,model_20,Encoder_8,Encoder,8,40,0.6985
small,model_20,Encoder_8,Encoder,8,41,0.525
small,model_20,Encoder_8,Encoder,8,42,0.6093
small,model_20,Encoder_8,Encoder,8,43,0.5745
small,model_20,Encoder_8,Encoder,8,44,0.7124
small,model_20,Encoder_8,Encoder,8,45,0.556
small,model_20,Encoder_8,Encoder,8,46,0.8078
small,model_20,Encoder_8,Encoder,8,47,0.4527
small,model_20,Encoder_8,Encoder,8,48,0.753
small,model_20,Encoder_8,Encoder,8,49,0.8145
small,model_20,Encoder_8,Encoder,8,50,0.6099
small,model_20,Encoder_8,Encoder,8,51,0.683
small,model_20,Encoder_8,Encoder,8,52,0.4998
small,model_20,Encoder_8,Encoder,8,53,0.6128
small,model_20,Encoder_8,Encoder,8,54,0.7681
small,model_20,Encoder_8,Encoder,8,55,0.5428
small,model_20,Encoder_8,Encoder,8,56,0.7264
small,model_20,Encoder_8,Encoder,8,57,0.432
small,model_20,Encoder_8,Encoder,8,58,0.6473
small,model_20,Encoder_8,Encoder,8,59,0.7617
small,model_20,Encoder_8,Encoder,8,60,0.5416
small,model_20,Encoder_8,Encoder,8,61,0.6496
small,model_20,Encoder_8,Encoder,8,62,0.745
small,model_20,Encoder_8,Encoder,8,63,0.4836
small,model_20,Decoder_0,Decoder,0,0,0.6824
small,model_20,Decoder_0,Decoder,0,1,0.3581
small,model_20,Decoder_0,Decoder,0,2,0.4286
small,model_20,Decoder_0,Decoder,0,3,0.5464
small,model_20,Decoder_0,Decoder,0,4,0.8862
small,model_20,Decoder_0,Decoder,0,5,0.6715
small,model_20,Decoder_0,Decoder,0,6,0.2516
small,model_20,Decoder_0,Decoder,0,7,0.3374
small,model_20,Decoder_0,Decoder,0,8,0.5541
small,model_20,Decoder_0,Decoder,0,9,0.7298
small,model_20,Decoder_0,Decoder,0,10,0.6244
small,model_20,Decoder_0,Decoder,0,11,0.5488
small,model_20,Decoder_0,Decoder,0,12,0.5186
small,model_20,Decoder_0,Decoder,0,13,0.6134
small,model_20,Decoder_0,Decoder,0,14,0.5289
small,model_20,Decoder_0,Decoder,0,15,0.5235
small,model_20,Decoder_0,Decoder,0,16,0.7854
small,model_20,Decoder_0,Decoder,0,17,0.3638
small,model_20,Decoder_0,Decoder,0,18,0.4201
small,model_20,Decoder_0,Decoder,0,19,0.7318
small,model_20,Decoder_0,Decoder,0,20,0.6756
small,model_20,Decoder_0,Decoder,0,21,0.1308
small,model_20,Decoder_0,Decoder,0,22,0.3822
small,model_20,Decoder_0,Decoder,0,23,0.8916
small,model_20,Decoder_0,Decoder,0,24,0.7079
small,model_20,Decoder_0,Decoder,0,25,0.6397
small,model_20,Decoder_0,Decoder,0,26,0.6414
small,model_20,Decoder_0,Decoder,0,27,0.6846
small,model_20,Decoder_0,Decoder,0,28,0.676
small,model_20,Decoder_0,Decoder,0,29,0.8112
small,model_20,Decoder_0,Decoder,0,30,0.6774
small,model_20,Decoder_0,Decoder,0,31,0.8737
small,model_20,Decoder_0,Decoder,0,32,0.7517
small,model_20,Decoder_0,Decoder,0,33,0.7888
small,model_20,Decoder_0,Decoder,0,34,0.6539
small,model_20,Decoder_0,Decoder,0,35,0.7176
small,model_20,Decoder_0,Decoder,0,36,0.7547
small,model_20,Decoder_0,Decoder,0,37,0.6701
small,model_20,Decoder_0,Decoder,0,38,0.628
small,model_20,Decoder_0,Decoder,0,39,0.6206
small,model_20,Decoder_0,Decoder,0,40,0.4757
small,model_20,Decoder_0,Decoder,0,41,0.3007
small,model_20,Decoder_0,Decoder,0,42,0.7492
small,model_20,Decoder_0,Decoder,0,43,0.4542
small,model_20,Decoder_0,Decoder,0,44,0.6342
small,model_20,Decoder_0,Decoder,0,45,0.7014
small,model_20,Decoder_0,Decoder,0,46,0.6398
small,model_20,Decoder_0,Decoder,0,47,0.5028
small,model_20,Decoder_0,Decoder,0,48,0.7304
small,model_20,Decoder_0,Decoder,0,49,0.8405
small,model_20,Decoder_0,Decoder,0,50,0.4682
small,model_20,Decoder_0,Decoder,0,51,0.7477
small,model_20,Decoder_0,Decoder,0,52,0.6267
small,model_20,Decoder_0,Decoder,0,53,0.7865
small,model_20,Decoder_0,Decoder,0,54,0.6009
small,model_20,Decoder_0,Decoder,0,55,0.6998
small,model_20,Decoder_0,Decoder,0,56,0.6117
small,model_20,Decoder_0,Decoder,0,57,0.6905
small,model_20,Decoder_0,Decoder,0,58,0.5466
small,model_20,Decoder_0,Decoder,0,59,0.667
small,model_20,Decoder_0,Decoder,0,60,0.812
small,model_20,Decoder_0,Decoder,0,61,0.7347
small,model_20,Decoder_0,Decoder,0,62,0.4423
small,model_20,Decoder_0,Decoder,0,63,0.5899
small,model_20,Decoder_4,Decoder,4,0,0.6332
small,model_20,Decoder_4,Decoder,4,1,0.7823
small,model_20,Decoder_4,Decoder,4,2,0.2884
small,model_20,Decoder_4,Decoder,4,3,0.5112
small,model_20,Decoder_4,Decoder,4,4,0.787
small,model_20,Decoder_4,Decoder,4,5,0.7195
small,model_20,Decoder_4,Decoder,4,6,0.545
small,model_20,Decoder_4,Decoder,4,7,0.505
small,model_20,Decoder_4,Decoder,4,8,0.5068
small,model_20,Decoder_4,Decoder,4,9,0.1624
small,model_20,Decoder_4,Decoder,4,10,0.7966
small,model_20,Decoder_4,Decoder,4,11,0.4389
small,model_20,Decoder_4,Decoder,4,12,0.6564
small,model_20,Decoder_4,Decoder,4,13,0.758
small,model_20,Decoder_4,Decoder,4,14,0.3386
small,model_20,Decoder_4,Decoder,4,15,0.7166
small,model_20,Decoder_4,Decoder,4,16,0.8707
small,model_20,Decoder_4,Decoder,4,17,0.6742
small,model_20,Decoder_4,Decoder,4,18,0.765
small,model_20,Decoder_4,Decoder,4,19,0.7716
small,model_20,Decoder_4,Decoder,4,20,0.7685
small,model_20,Decoder_4,Decoder,4,21,0.4887
small,model_20,Decoder_4,Decoder,4,22,0.7594
small,model_20,Decoder_4,Decoder,4,23,0.587
small,model_20,Decoder_4,Decoder,4,24,0.545
small,model_20,Decoder_4,Decoder,4,25,0.7027
small,model_20,Decoder_4,Decoder,4,26,0.6918
small,model_20,Decoder_4,Decoder,4,27,0.4625
small,model_20,Decoder_4,Decoder,4,28,0.821
small,model_20,Decoder_4,Decoder,4,29,0.6834
small,model_20,Decoder_4,Decoder,4,30,0.6917
small,model_20,Decoder_4,Decoder,4,31,0.6703
small,model_20,Decoder_4,Decoder,4,32,0.6351
small,model_20,Decoder_4,Decoder,4,33,0.4963
small,model_20,Decoder_4,Decoder,4,34,0.6114
small,model_20,Decoder_4,Decoder,4,35,0.5973
small,model_20,Decoder_4,Decoder,4,36,0.692
small,model_20,Decoder_4,Decoder,4,37,0.6382
small,model_20,Decoder_4,Decoder,4,38,0.6454
small,model_20,Decoder_4,Decoder,4,39,0.5112
small,model_20,Decoder_4,Decoder,4,40,0.9206
small,model_20,Decoder_4,Decoder,4,41,0.783
small,model_20,Decoder_4,Decoder,4,42,0.556
small,model_20,Decoder_4,Decoder,4,43,0.8005
small,model_20,Decoder_4,Decoder,4,44,0.1633
small,model_20,Decoder_4,Decoder,4,45,0.7349
small,model_20,Decoder_4,Decoder,4,46,0.6918
small,model_20,Decoder_4,Decoder,4,47,0.724
small,model_20,Decoder_4,Decoder,4,48,0.7388
small,model_20,Decoder_4,Decoder,4,49,0.7023
small,model_20,Decoder_4,Decoder,4,50,0.4776
small,model_20,Decoder_4,Decoder,4,51,0.8406
small,model_20,Decoder_4,Decoder,4,52,0.8669
small,model_20,Decoder_4,Decoder,4,53,0.4724
small,model_20,Decoder_4,Decoder,4,54,0.183
small,model_20,Decoder_4,Decoder,4,55,0.6509
small,model_20,Decoder_4,Decoder,4,56,0.6291
small,model_20,Decoder_4,Decoder,4,57,0.5948
small,model_20,Decoder_4,Decoder,4,58,0.2478
small,model_20,Decoder_4,Decoder,4,59,0.6543
small,model_20,Decoder_4,Decoder,4,60,0.777
small,model_20,Decoder_4,Decoder,4,61,0.7278
small,model_20,Decoder_4,Decoder,4,62,0.7928
small,model_20,Decoder_4,Decoder,4,63,0.6176
small,model_20,Decoder_8,Decoder,8,0,0.4928
small,model_20,Decoder_8,Decoder,8,1,0.484
small,model_20,Decoder_8,Decoder,8,2,0.7501
small,model_20,Decoder_8,Decoder,8,3,0.5001
small,model_20,Decoder_8,Decoder,8,4,0.3355
small,model_20,Decoder_8,Decoder,8,5,0.8555
small,model_20,Decoder_8,Decoder,8,6,0.4811
small,model_20,Decoder_8,Decoder,8,7,0.5683
small,model_20,Decoder_8,Decoder,8,8,0.7461
small,model_20,Decoder_8,Decoder,8,9,0.3958
small,model_20,Decoder_8,Decoder,8,10,0.5139
small,model_20,Decoder_8,Decoder,8,11,0.6122
small,model_20,Decoder_8,Decoder,8,12,0.5818
small,model_20,Decoder_8,Decoder,8,13,0.0195
small,model_20,Decoder_8,Decoder,8,14,0.6551
small,model_20,Decoder_8,Decoder,8,15,0.7482
small,model_20,Decoder_8,Decoder,8,16,0.8247
small,model_20,Decoder_8,Decoder,8,17,0.8037
small,model_20,Decoder_8,Decoder,8,18,0.6822
small,model_20,Decoder_8,Decoder,8,19,0.8181
small,model_20,Decoder_8,Decoder,8,20,0.3867
small,model_20,Decoder_8,Decoder,8,21,0.7169
small,model_20,Decoder_8,Decoder,8,22,-0.2507
small,model_20,Decoder_8,Decoder,8,23,0.3108
small,model_20,Decoder_8,Decoder,8,24,-0.0431
small,model_20,Decoder_8,Decoder,8,25,0.0208
small,model_20,Decoder_8,Decoder,8,26,0.7833
small,model_20,Decoder_8,Decoder,8,27,0.4859
small,model_20,Decoder_8,Decoder,8,28,0.5683
small,model_20,Decoder_8,Decoder,8,29,0.7318
small,model_20,Decoder_8,Decoder,8,30,0.2561
small,model_20,Decoder_8,Decoder,8,31,0.8518
small,model_20,Decoder_8,Decoder,8,32,0.5438
small,model_20,Decoder_8,Decoder,8,33,0.1556
small,model_20,Decoder_8,Decoder,8,34,0.0755
small,model_20,Decoder_8,Decoder,8,35,0.7516
small,model_20,Decoder_8,Decoder,8,36,0.8291
small,model_20,Decoder_8,Decoder,8,37,0.7666
small,model_20,Decoder_8,Decoder,8,38,0.2589
small,model_20,Decoder_8,Decoder,8,39,0.3786
small,model_20,Decoder_8,Decoder,8,40,0.504
small,model_20,Decoder_8,Decoder,8,41,0.8152
small,model_20,Decoder_8,Decoder,8,42,0.6803
small,model_20,Decoder_8,Decoder,8,43,0.5433
small,model_20,Decoder_8,Decoder,8,44,0.6477
small,model_20,Decoder_8,Decoder,8,45,0.7085
small,model_20,Decoder_8,Decoder,8,46,0.5228
small,model_20,Decoder_8,Decoder,8,47,0.497
small,model_20,Decoder_8,Decoder,8,48,0.7553
small,model_20,Decoder_8,Decoder,8,49,0.6311
small,model_20,Decoder_8,Decoder,8,50,0.8144
small,model_20,Decoder_8,Decoder,8,51,0.6543
small,model_20,Decoder_8,Decoder,8,52,0.7136
small,model_20,Decoder_8,Decoder,8,53,0.3142
small,model_20,Decoder_8,Decoder,8,54,0.7143
small,model_20,Decoder_8,Decoder,8,55,0.5766
